"sbjCode","condit","exp","file","Category","x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9"
"59","high","mc24","dot_cond3_sub59.txt",1,7,-4,16,9,-9,-11,-1,11,6,15,-4,-4,-7,10,-13,5,1,-13
"59","high","mc24","dot_cond3_sub59.txt",2,-9,-5,-5,12,3,14,13,-12,5,5,3,-14,14,13,-9,6,1,-13
"59","high","mc24","dot_cond3_sub59.txt",3,-5,-2,3,-4,3,-14,14,-7,11,14,-7,7,15,11,7,3,-9,-4
"6","medium","mc24","dot_cond2_sub6.txt",1,13,-9,4,-7,-10,2,8,0,4,1,14,-5,5,7,15,12,-2,-5
"6","medium","mc24","dot_cond2_sub6.txt",2,8,-6,7,-8,5,0,-7,-11,0,-12,10,6,-14,15,6,7,4,-11
"6","medium","mc24","dot_cond2_sub6.txt",3,-4,4,10,-9,1,-8,-11,1,7,9,-13,-8,4,-13,4,12,8,-8
"60","mixed","mc24","dot_cond4_sub60.txt",1,16,-3,-3,6,-10,11,-3,-14,-14,1,8,-10,12,-11,-14,-6,15,2
"60","mixed","mc24","dot_cond4_sub60.txt",2,10,-7,1,13,-14,-6,-8,15,5,-13,13,8,16,11,-1,-4,9,1
"60","mixed","mc24","dot_cond4_sub60.txt",3,2,2,13,-8,-5,-5,0,5,-13,15,9,3,1,11,-3,1,-12,-8
"61","low","mc24","dot_cond1_sub61.txt",1,-10,-9,-9,-1,6,11,-6,4,11,10,3,14,4,-10,14,-9,-3,10
"61","low","mc24","dot_cond1_sub61.txt",2,15,-14,-14,15,-5,-3,0,-4,-9,4,-8,7,-14,6,10,7,-4,1
"61","low","mc24","dot_cond1_sub61.txt",3,-3,-14,-1,-9,-9,4,-5,9,9,12,16,4,5,3,10,-2,15,-12
"62","medium","mc24","dot_cond2_sub62.txt",1,9,7,10,-14,-8,9,-4,10,6,-5,2,13,10,-5,-12,-2,6,-13
"62","medium","mc24","dot_cond2_sub62.txt",2,1,-7,4,10,-13,-9,9,7,14,8,-6,-13,-10,-15,16,9,2,0
"62","medium","mc24","dot_cond2_sub62.txt",3,7,12,2,2,12,14,11,-10,13,6,-5,7,4,-14,16,4,-7,14
"63","high","mc24","dot_cond3_sub63.txt",1,13,6,1,1,-12,-3,13,-15,-14,12,-9,-5,-14,-8,10,13,-7,-7
"63","high","mc24","dot_cond3_sub63.txt",2,11,-13,0,15,-2,-6,12,3,-9,15,-5,8,-9,-6,0,-8,-1,-14
"63","high","mc24","dot_cond3_sub63.txt",3,-13,-4,-1,-8,-11,-9,-6,-6,2,8,-5,4,2,-7,-9,9,-3,-5
"64","mixed","mc24","dot_cond4_sub64.txt",1,8,-9,8,0,-3,-7,-12,14,2,-14,4,10,15,0,2,8,14,10
"64","mixed","mc24","dot_cond4_sub64.txt",2,-8,12,0,3,4,-14,-14,0,13,-14,-11,12,13,-2,11,10,-2,-9
"64","mixed","mc24","dot_cond4_sub64.txt",3,10,-1,-5,4,-13,6,5,-8,-11,-8,15,-11,12,10,-8,-8,-4,2
"65","low","mc24","dot_cond1_sub65.txt",1,15,4,-11,-4,-2,14,4,13,-4,15,11,10,15,-5,10,12,-13,11
"65","low","mc24","dot_cond1_sub65.txt",2,-14,-7,-1,-8,-4,-12,15,-9,-3,-10,-8,-4,-12,4,-4,-6,-1,15
"65","low","mc24","dot_cond1_sub65.txt",3,-6,-1,-9,0,-12,-3,16,8,-3,6,9,-15,-9,-10,-4,8,-12,-11
"66","medium","mc24","dot_cond2_sub66.txt",1,-7,0,5,-2,-13,-13,-4,8,8,-9,12,6,2,-11,-1,1,-5,-3
"66","medium","mc24","dot_cond2_sub66.txt",2,13,-7,14,-12,-4,-10,14,-2,-15,-6,15,-8,-2,12,-11,4,9,10
"66","medium","mc24","dot_cond2_sub66.txt",3,-3,-5,-8,-2,12,-8,-4,8,-9,6,16,-10,-6,10,-6,-3,14,0
"67","high","mc24","dot_cond3_sub67.txt",1,-1,-5,13,5,1,12,5,-13,1,-2,6,3,2,1,-3,0,-3,-11
"67","high","mc24","dot_cond3_sub67.txt",2,-5,16,13,-2,7,-13,-3,-15,-15,14,11,6,7,9,15,-5,-4,-5
"67","high","mc24","dot_cond3_sub67.txt",3,-13,7,-8,7,6,-13,11,-11,-7,1,15,-13,-11,0,15,6,6,-4
"68","mixed","mc24","dot_cond4_sub68.txt",1,-13,-2,-10,-1,11,6,6,-5,-15,5,14,-10,-11,-8,0,-5,2,15
"68","mixed","mc24","dot_cond4_sub68.txt",2,9,-10,-7,-10,-6,-4,9,11,-8,7,6,2,-5,-15,-3,2,8,8
"68","mixed","mc24","dot_cond4_sub68.txt",3,7,-8,-12,14,7,15,-8,15,-14,-1,-8,3,2,-7,-6,6,14,-2
"7","high","mc24","dot_cond3_sub7.txt",1,-2,-2,0,-3,-6,-6,-14,11,-15,8,-5,6,9,13,-15,-13,9,-5
"7","high","mc24","dot_cond3_sub7.txt",2,-11,-7,11,6,4,-13,-12,0,-1,-10,-4,10,-5,-14,0,4,-13,-10
"7","high","mc24","dot_cond3_sub7.txt",3,-14,15,-10,-14,0,-5,11,-9,9,-10,13,7,-8,-5,15,11,15,3
"70","medium","mc24","dot_cond2_sub70.txt",1,3,13,10,-7,2,-12,-4,-2,-3,2,-15,12,2,8,5,-3,3,-7
"70","medium","mc24","dot_cond2_sub70.txt",2,8,-9,6,-13,6,11,-12,-4,16,-11,-4,12,3,-10,-6,-7,2,0
"70","medium","mc24","dot_cond2_sub70.txt",3,-13,-14,-14,-12,-1,3,-7,-7,-6,-13,15,4,10,-9,-4,-10,-3,-12
"72","mixed","mc24","dot_cond4_sub72.txt",1,14,9,-4,-15,-14,0,13,5,15,-9,-12,8,8,-7,-11,-5,-9,10
"72","mixed","mc24","dot_cond4_sub72.txt",2,-4,-11,-14,-14,1,12,-2,-5,9,-8,-14,-9,5,2,8,-10,9,12
"72","mixed","mc24","dot_cond4_sub72.txt",3,8,-12,-12,-6,14,12,13,-7,5,-6,6,-4,-2,-12,15,-1,-2,5
"73","low","mc24","dot_cond1_sub73.txt",1,7,-15,-6,14,-4,-13,11,10,0,4,-9,-12,15,4,10,-5,-13,-3
"73","low","mc24","dot_cond1_sub73.txt",2,3,15,11,10,-10,-3,-1,-8,11,-10,-7,8,9,4,13,5,-6,11
"73","low","mc24","dot_cond1_sub73.txt",3,14,-11,6,9,0,-9,0,-2,-5,-6,1,9,8,12,-5,-9,4,-6
"74","medium","mc24","dot_cond2_sub74.txt",1,-11,-2,15,15,-14,-7,-11,-14,5,1,13,3,-14,-4,0,-3,-2,1
"74","medium","mc24","dot_cond2_sub74.txt",2,5,-6,-8,2,-11,6,-11,3,1,2,15,-12,2,-14,-2,3,-4,7
"74","medium","mc24","dot_cond2_sub74.txt",3,0,-9,-14,8,-3,13,12,-8,9,5,3,-10,-8,-2,-13,6,4,10
"75","high","mc24","dot_cond3_sub75.txt",1,2,12,2,-9,11,-8,0,-8,-6,-8,9,-9,6,4,-10,-11,15,-13
"75","high","mc24","dot_cond3_sub75.txt",2,-7,10,7,-13,11,3,-14,8,10,-11,4,-7,-11,-11,-2,14,2,11
"75","high","mc24","dot_cond3_sub75.txt",3,-5,9,-13,-5,-11,0,-14,-13,0,-15,-3,1,4,5,-10,2,8,14
"76","mixed","mc24","dot_cond4_sub76.txt",1,15,-2,-3,4,-4,14,6,7,1,-1,-8,4,8,-14,-6,-6,3,-13
"76","mixed","mc24","dot_cond4_sub76.txt",2,3,3,11,8,-12,0,-11,-14,-9,-4,-4,11,-7,5,-12,3,8,3
"76","mixed","mc24","dot_cond4_sub76.txt",3,3,14,-15,-11,-10,6,-1,0,3,-14,-11,-13,-8,4,-9,1,3,11
"77","low","mc24","dot_cond1_sub77.txt",1,7,-1,-13,3,-12,11,-4,0,-9,-8,-7,3,-2,-9,11,3,11,6
"77","low","mc24","dot_cond1_sub77.txt",2,10,6,-4,-7,5,-8,7,-7,8,10,-10,-10,1,15,9,-3,2,-2
"77","low","mc24","dot_cond1_sub77.txt",3,-3,2,12,16,7,-3,-8,-4,12,-10,8,15,-1,-14,-11,1,10,10
"79","medium","mc24","dot_cond2_sub79.txt",1,14,-4,-10,-7,-11,8,14,12,-2,13,1,11,5,7,14,3,11,-12
"79","medium","mc24","dot_cond2_sub79.txt",2,-6,-2,3,12,2,7,10,-12,-9,4,-13,15,-3,15,-6,-7,-12,-10
"79","medium","mc24","dot_cond2_sub79.txt",3,-7,9,15,-8,13,-11,-12,14,1,-14,14,-1,5,11,-4,3,11,14
"8","mixed","mc24","dot_cond4_sub8.txt",1,-7,-8,0,-13,-6,-4,-3,8,7,4,3,12,-12,2,-12,-11,13,-7
"8","mixed","mc24","dot_cond4_sub8.txt",2,-8,5,8,-6,-10,8,11,-1,-5,-13,-11,3,-12,12,-6,11,15,0
"8","mixed","mc24","dot_cond4_sub8.txt",3,-1,13,8,0,11,11,14,-13,-5,2,-2,9,9,-9,-10,-6,-12,-13
"80","high","mc24","dot_cond3_sub80.txt",1,1,3,12,8,4,-12,-8,-13,6,-7,3,-14,15,9,-4,16,0,1
"80","high","mc24","dot_cond3_sub80.txt",2,6,5,3,-5,15,-6,-9,-7,10,4,-6,-13,-13,5,7,8,10,-14
"80","high","mc24","dot_cond3_sub80.txt",3,-6,4,14,-12,14,-2,-4,-5,8,-1,3,14,2,6,-8,7,10,-14
"82","low","mc24","dot_cond1_sub82.txt",1,-7,12,9,10,-1,7,9,2,7,14,-3,-5,-14,-14,6,-12,-7,-13
"82","low","mc24","dot_cond1_sub82.txt",2,-7,6,1,-11,-4,-6,9,13,-11,5,11,-9,-3,-2,14,-2,2,-13
"82","low","mc24","dot_cond1_sub82.txt",3,15,-2,15,3,13,15,13,7,3,9,5,-7,-5,-6,3,13,6,-1
"83","medium","mc24","dot_cond2_sub83.txt",1,2,5,5,-6,10,-11,-5,14,14,-14,-7,-11,-9,-14,11,6,-12,12
"83","medium","mc24","dot_cond2_sub83.txt",2,15,8,1,-15,-3,15,-5,2,13,15,11,16,-8,-3,12,-4,0,2
"83","medium","mc24","dot_cond2_sub83.txt",3,3,2,13,-8,2,-8,3,-1,-6,16,-14,-4,4,7,-3,9,5,-11
"84","high","mc24","dot_cond3_sub84.txt",1,5,10,8,-1,-3,8,-10,3,14,-3,12,-12,12,-9,15,-5,-11,-1
"84","high","mc24","dot_cond3_sub84.txt",2,-5,-3,16,0,-6,6,1,-14,-8,4,-7,0,-13,14,3,15,16,8
"84","high","mc24","dot_cond3_sub84.txt",3,-11,-6,8,12,-11,5,-9,3,-7,7,3,0,-12,-12,1,10,1,-1
"85","mixed","mc24","dot_cond4_sub85.txt",1,16,5,13,5,2,15,1,13,12,14,-4,-10,-4,10,6,8,8,-13
"85","mixed","mc24","dot_cond4_sub85.txt",2,7,-12,-4,-7,11,7,0,0,-15,-4,9,-13,-13,-6,15,14,3,-9
"85","mixed","mc24","dot_cond4_sub85.txt",3,10,4,-11,2,-15,2,-4,2,14,3,9,1,-7,-8,12,-14,1,5
"86","low","mc24","dot_cond1_sub86.txt",1,0,-11,16,0,10,-15,10,1,12,-5,11,11,-13,6,7,11,-6,2
"86","low","mc24","dot_cond1_sub86.txt",2,9,-14,-10,6,2,-10,-2,-11,-14,11,1,13,0,10,8,-5,-2,11
"86","low","mc24","dot_cond1_sub86.txt",3,-8,-14,-7,-11,-1,-6,1,-8,13,-14,-11,7,-9,13,-10,-12,8,1
"87","medium","mc24","dot_cond2_sub87.txt",1,-11,-10,12,13,-13,-1,15,-3,5,-2,-3,4,-11,12,-8,3,-1,-1
"87","medium","mc24","dot_cond2_sub87.txt",2,-6,-14,-8,8,-6,7,8,-11,5,3,9,15,-12,9,-3,8,15,-7
"87","medium","mc24","dot_cond2_sub87.txt",3,10,7,-5,5,-12,-14,4,-1,6,11,4,-5,14,-5,8,-12,-5,0
"88","high","mc24","dot_cond3_sub88.txt",1,-1,3,9,5,13,-10,-2,-10,13,2,12,13,10,14,-14,-6,-7,-3
"88","high","mc24","dot_cond3_sub88.txt",2,11,-7,-3,13,-3,-3,-10,-13,15,12,8,-7,12,16,15,-7,-11,-7
"88","high","mc24","dot_cond3_sub88.txt",3,-14,-10,10,7,1,13,10,-10,-13,-7,-11,-13,-6,10,-11,15,-7,14
"89","mixed","mc24","dot_cond4_sub89.txt",1,8,12,-5,-11,-6,-6,4,3,-7,12,-1,13,-13,-5,-12,-3,0,11
"89","mixed","mc24","dot_cond4_sub89.txt",2,-6,-11,-1,-9,-12,-6,3,-14,-8,-7,2,6,14,-6,-14,4,2,1
"89","mixed","mc24","dot_cond4_sub89.txt",3,-14,-1,4,-4,-14,11,3,6,0,-5,-3,11,3,3,-8,15,11,12
"9","low","mc24","dot_cond1_sub9.txt",1,-15,8,-6,4,-10,2,-3,0,-4,-12,7,15,-13,15,1,-9,6,-7
"9","low","mc24","dot_cond1_sub9.txt",2,-8,10,8,9,0,11,-7,13,-1,15,-6,3,-14,-1,3,9,11,9
"9","low","mc24","dot_cond1_sub9.txt",3,2,14,8,-6,-9,1,2,1,-14,-7,0,13,9,-10,3,3,10,-5
"90","low","mc24","dot_cond1_sub90.txt",1,0,-1,1,-4,14,-4,-4,-2,12,-8,-8,13,5,1,12,-5,-7,4
"90","low","mc24","dot_cond1_sub90.txt",2,-3,13,-5,-14,10,-3,-14,0,-12,-12,14,-14,-3,4,-9,2,-5,11
"90","low","mc24","dot_cond1_sub90.txt",3,-1,-3,-7,12,7,-10,-3,6,12,11,-3,14,-5,15,-8,-6,4,-7
"91","medium","mc24","dot_cond2_sub91.txt",1,-9,12,-14,-14,14,-5,4,14,12,0,1,-13,2,16,1,1,10,12
"91","medium","mc24","dot_cond2_sub91.txt",2,15,-9,12,14,-3,8,-12,0,11,-8,-7,8,-7,-15,-15,9,-8,-13
"91","medium","mc24","dot_cond2_sub91.txt",3,8,-12,-5,16,11,-13,-8,1,-1,5,5,-14,-7,-6,5,-7,7,9
"92","high","mc24","dot_cond3_sub92.txt",1,16,1,-11,-1,4,12,4,-7,-9,15,5,-2,-13,15,-13,-7,14,-14
"92","high","mc24","dot_cond3_sub92.txt",2,1,15,-4,-12,-5,-6,2,-8,-5,12,8,-1,15,3,15,15,4,-11
"92","high","mc24","dot_cond3_sub92.txt",3,16,-11,13,-14,8,-7,3,10,-7,5,0,-5,4,6,-10,7,11,-12
"93","mixed","mc24","dot_cond4_sub93.txt",1,-4,14,16,13,10,-9,-7,-2,5,-1,7,-14,8,8,-5,3,6,-11
"93","mixed","mc24","dot_cond4_sub93.txt",2,-7,-6,2,0,-3,-10,-6,-15,12,-4,5,-4,-13,5,-11,9,6,-13
"93","mixed","mc24","dot_cond4_sub93.txt",3,-1,5,16,15,7,-2,-13,7,15,-10,-13,-13,12,-10,-11,8,15,5
"94","low","mc24","dot_cond1_sub94.txt",1,0,-13,3,-15,-13,9,-14,16,11,-2,-15,14,14,-3,16,-12,-5,-8
"94","low","mc24","dot_cond1_sub94.txt",2,-10,16,-7,-13,-4,-5,13,-8,14,14,-5,14,-14,9,3,-4,-5,1
"94","low","mc24","dot_cond1_sub94.txt",3,3,3,-13,13,-15,-5,12,-15,7,-15,-10,13,11,-3,1,14,-2,-13
"95","medium","mc24","dot_cond2_sub95.txt",1,6,0,16,13,16,-12,12,1,9,-3,1,8,-11,9,10,8,-5,5
"95","medium","mc24","dot_cond2_sub95.txt",2,-12,-3,-2,-7,-2,12,-15,12,9,14,-7,-4,-5,10,15,10,11,-2
"95","medium","mc24","dot_cond2_sub95.txt",3,-1,-10,-12,14,-2,13,5,-1,-14,12,5,10,-15,-4,3,11,5,-5
"96","high","mc24","dot_cond3_sub96.txt",1,15,-9,0,-4,-12,-6,-1,2,-9,-14,-1,-12,8,1,-4,-10,12,0
"96","high","mc24","dot_cond3_sub96.txt",2,3,3,7,4,-3,-10,15,4,7,8,7,-1,-9,8,13,-10,15,8
"96","high","mc24","dot_cond3_sub96.txt",3,-1,-13,11,-7,3,11,13,-8,-4,13,13,7,-7,15,-10,11,-15,7
"97","mixed","mc24","dot_cond4_sub97.txt",1,-7,15,-5,-12,-14,-8,7,12,-1,15,-8,-3,6,-6,-9,-7,-5,0
"97","mixed","mc24","dot_cond4_sub97.txt",2,-4,-5,12,-5,-8,0,2,7,5,-7,15,3,14,-4,7,-1,14,-11
"97","mixed","mc24","dot_cond4_sub97.txt",3,14,-11,4,-14,7,12,12,8,-8,-7,2,8,9,-1,4,9,-1,6
"98","low","mc24","dot_cond1_sub98.txt",1,-2,10,1,4,-10,8,-1,3,-13,5,-4,-14,12,-7,-7,-12,15,8
"98","low","mc24","dot_cond1_sub98.txt",2,14,-12,-6,-5,3,-14,6,9,0,10,-2,9,13,-3,2,4,10,-4
"98","low","mc24","dot_cond1_sub98.txt",3,3,-8,-14,-5,-9,-10,11,-6,-10,-14,-5,-13,4,3,14,-1,2,5
"99","medium","mc24","dot_cond2_sub99.txt",1,-12,-14,13,0,13,-6,-6,8,-5,-6,-9,0,7,1,-9,-8,-3,-10
"99","medium","mc24","dot_cond2_sub99.txt",2,-14,-10,-7,8,-3,5,3,-4,-3,-12,12,7,2,0,-13,4,6,10
"99","medium","mc24","dot_cond2_sub99.txt",3,-10,4,12,-13,5,-1,-6,13,2,-8,-3,-3,12,11,16,1,2,-1
